Gender,Weight,Height,identifier,entry_dt
0,64.06257877,137.2545183,A5486,20/1/2017
0,64.24110901,142.5790144,A5487,20/1/2017
0,60.51154888,123.6937183,A5488,20/1/2017
0,64.55084076,133.3110571,A5489,20/1/2017
0,66.03699065,150.9945625,A5490,20/1/2017
0,61.69894111,117.0037074,A5491,20/1/2017
0,63.67197195,149.1559471,A5492,20/1/2017
0,62.9675197,124.8106951,A5493,20/1/2017
0,68.2692742,155.5871472,A5494,20/1/2017
0,63.39178727,144.0493874,A5495,20/1/2017
0,62.48803585,138.3938411,A5496,20/1/2017
0,65.31368481,136.880954,A5497,20/1/2017
0,65.41105299,146.9770778,A5498,20/1/2017
0,65.82002345,155.9419728,A5499,20/1/2017
0,66.33233514,147.725696,A5500,20/1/2017
0,65.58196303,143.5412422,A5501,20/1/2017
0,64.34091962,137.8410749,A5502,20/1/2017
0,64.62375871,148.9229346,A5503,20/1/2017
0,65.17625342,139.9963473,A5504,20/1/2017
0,61.83481717,141.039827,A5505,20/1/2017
0,64.40018827,140.0335021,A5506,20/1/2017
0,64.80221252,149.6319486,A5507,20/1/2017
0,66.70065171,173.532518,A5508,20/1/2017
0,63.92143124,142.8431034,A5509,20/1/2017
0,64.65394091,135.0738861,A5510,20/1/2017
0,66.22926003,169.1016868,A5511,20/1/2017
0,60.93643879,118.6185409,A5512,20/1/2017
0,62.41722658,130.7956994,A5513,20/1/2017
0,62.98525348,122.3220005,A5514,20/1/2017
0,60.55835474,121.4652052,A5515,20/1/2017
0,62.79295601,144.8753977,A5516,20/1/2017
0,67.30340544,165.0186298,A5517,20/1/2017
0,59.39027981,123.8304131,A5518,20/1/2017
0,63.67448244,134.6602322,A5519,20/1/2017
0,65.81900667,170.6271193,A5520,20/1/2017
0,62.62233713,106.5939857,A5521,20/1/2017
0,64.15157617,130.4345582,A5522,20/1/2017
0,70.15511799,164.0033702,A5523,20/1/2017
0,68.25931114,171.8560355,A5524,20/1/2017
0,59.96841857,115.4768128,A5525,20/1/2017
0,58.41716345,96.422171,A5526,20/1/2017
0,61.30744569,137.065085,A5527,20/1/2017
0,63.55106972,133.3786991,A5528,20/1/2017
0,65.42851048,128.0396957,A5529,20/1/2017
0,61.4944578,129.4209242,A5530,20/1/2017
0,62.13174991,132.8083526,A5531,20/1/2017
0,63.43559387,120.1846827,A5532,20/1/2017
0,66.97101417,166.3983871,A5533,20/1/2017
0,64.48289484,143.3398695,A5534,20/1/2017
0,64.17616336,129.6022028,A5535,20/1/2017
0,67.01341257,166.4366356,A5536,20/1/2017
0,62.68135251,144.1994757,A5537,20/1/2017
0,65.28205443,160.4857327,A5538,20/1/2017
0,66.13906036,151.5007547,A5539,20/1/2017
0,64.29800817,121.3394372,A5540,20/1/2017
0,62.63325962,137.9768958,A5541,20/1/2017
0,63.08417104,148.9551898,A5542,20/1/2017
0,63.23241937,131.9060709,A5543,20/1/2017
0,64.8180778,151.493587,A5544,20/1/2017
0,61.00854419,118.0380533,A5545,20/1/2017
0,64.74326601,141.4349975,A5546,20/1/2017
0,63.14416915,120.5550172,A5547,20/1/2017
0,63.14120887,138.6514777,A5548,20/1/2017
0,64.36619403,149.6601864,A5549,20/1/2017
0,63.21748789,135.6010057,A5550,20/1/2017
0,60.80777241,112.4363416,A5551,20/1/2017
0,60.43596416,118.0988666,A5552,20/1/2017
0,66.37704247,151.3091801,A5553,20/1/2017
0,67.62913313,163.1122725,A5554,20/1/2017
0,63.09170314,121.0088729,A5555,20/1/2017
0,67.53541474,175.0195639,A5556,20/1/2017
0,65.40103859,158.2248264,A5557,20/1/2017
0,58.99694399,113.734397,A5558,20/1/2017
0,66.56894023,149.0824803,A5559,20/1/2017
0,67.12988024,146.6042839,A5560,20/1/2017
0,61.99156105,129.3215304,A5561,20/1/2017
0,65.11106366,129.070359,A5562,20/1/2017
0,65.22079797,151.5697837,A5563,20/1/2017
0,61.60059709,136.6093456,A5564,20/1/2017
0,66.29540445,154.6967316,A5565,20/1/2017
0,62.61646066,114.9883919,A5566,20/1/2017
0,69.32992168,167.5828524,A5567,20/1/2017
0,63.23806609,115.985361,A5568,20/1/2017
0,65.013435,140.6008311,A5569,20/1/2017
0,60.67485615,128.6158085,A5570,20/1/2017
0,65.38669083,154.2393633,A5571,20/1/2017
0,63.10284972,153.5203574,A5572,20/1/2017
0,63.02422346,131.6392537,A5573,20/1/2017
0,64.49548969,142.495848,A5574,20/1/2017
0,63.66911294,141.9149307,A5575,20/1/2017
0,62.10975704,124.4839472,A5576,20/1/2017
0,67.06881366,152.456871,A5577,20/1/2017
0,64.55639843,146.4115417,A5578,20/1/2017
0,66.0049986,146.668808,A5579,20/1/2017
0,63.82605461,125.5560132,A5580,20/1/2017
0,67.61667293,171.1122028,A5581,20/1/2017
0,66.53849386,164.161857,A5582,20/1/2017
0,62.53765881,124.9202834,A5583,20/1/2017
0,69.05832923,174.7276545,A5584,20/1/2017
0,64.19815531,130.2961772,A5585,20/1/2017
0,65.06591432,154.4931333,A5586,20/1/2017
0,63.17674124,133.305963,A5587,20/1/2017
0,62.89248074,142.8956259,A5588,20/1/2017
0,61.50048653,126.0883382,A5589,20/1/2017
0,62.50921346,132.122066,A5590,20/1/2017
0,65.81759651,138.7105137,A5591,20/1/2017
0,62.69927767,126.6398712,A5592,20/1/2017
0,62.00450677,136.9753981,A5593,20/1/2017
0,64.15710047,130.6241997,A5594,20/1/2017
0,61.02522498,121.0552793,A5595,20/1/2017
0,62.74305466,135.3529145,A5596,20/1/2017
0,62.76372392,134.619078,A5597,20/1/2017
0,65.54881232,150.0696919,A5598,20/1/2017
0,63.1152675,127.508136,A5599,20/1/2017
0,63.73878465,136.2040241,A5600,20/1/2017
0,67.48169709,170.617082,A5601,20/1/2017
0,59.76215649,95.50033085,A5602,20/1/2017
0,64.02695976,138.8764064,A5603,20/1/2017
0,63.93238794,130.9368575,A5604,20/1/2017
0,68.26185551,173.3956924,A5605,20/1/2017
0,60.27626216,92.03794304,A5606,20/1/2017
0,63.23852471,109.1978498,A5607,20/1/2017
0,65.33972495,161.4316575,A5608,20/1/2017
0,62.06933365,132.6547011,A5609,20/1/2017
0,65.98761029,166.8441143,A5610,20/1/2017
0,63.60015169,142.6828251,A5611,20/1/2017
0,58.62120428,105.682556,A5612,20/1/2017
0,62.35161807,147.7766331,A5613,20/1/2017
0,62.06446478,135.5538868,A5614,20/1/2017
0,65.13299844,163.3907701,A5615,20/1/2017
0,63.78045054,125.9649671,A5616,20/1/2017
0,61.59570048,125.6904456,A5617,20/1/2017
0,63.14071992,134.7496608,A5618,20/1/2017
0,61.38769005,139.3253031,A5619,20/1/2017
0,62.40406121,132.85967,A5620,20/1/2017
0,63.09964647,127.8970776,A5621,20/1/2017
0,65.28709944,145.4692366,A5622,20/1/2017
0,67.83344971,180.2898314,A5623,20/1/2017
0,60.90110297,117.0692128,A5624,20/1/2017
0,62.01186034,122.7093844,A5625,20/1/2017
0,68.00608897,160.4988713,A5626,20/1/2017
0,64.41866417,159.9511096,A5627,20/1/2017
0,64.74200437,146.0469964,A5628,20/1/2017
0,61.17741725,119.0261998,A5629,20/1/2017
0,69.1288147,173.7434336,A5630,20/1/2017
0,59.76169612,106.181546,A5631,20/1/2017
0,63.88291186,133.2742694,A5632,20/1/2017
0,63.5988926,124.8295501,A5633,20/1/2017
0,66.50028416,164.2123781,A5634,20/1/2017
0,64.39724057,148.3690545,A5635,20/1/2017
0,67.55589851,154.4369772,A5636,20/1/2017
0,63.48763708,152.9392832,A5637,20/1/2017
0,62.19892747,134.4167691,A5638,20/1/2017
0,65.32796901,139.0454357,A5639,20/1/2017
0,66.76615661,152.944405,A5640,20/1/2017
0,64.12314824,144.457759,A5641,20/1/2017
0,66.54853956,155.9403056,A5642,20/1/2017
0,63.79158206,137.413178,A5643,20/1/2017
0,66.18375813,146.0775596,A5644,20/1/2017
0,65.03453684,145.7060622,A5645,20/1/2017
0,58.39927328,114.9145238,A5646,20/1/2017
0,62.75526308,143.6790727,A5647,20/1/2017
0,61.01691365,122.5511313,A5648,20/1/2017
0,60.41061095,106.642294,A5649,20/1/2017
0,65.23813844,135.6482123,A5650,20/1/2017
0,66.21368062,142.9165337,A5651,20/1/2017
0,63.37462007,130.4033374,A5652,20/1/2017
0,65.88856559,136.8025601,A5653,20/1/2017
0,62.08863158,112.7481098,A5654,20/1/2017
0,63.92566293,146.8050577,A5655,20/1/2017
0,58.78175763,90.77470918,A5656,20/1/2017
0,65.60316823,152.7936436,A5657,20/1/2017
0,66.29052033,139.9393937,A5658,20/1/2017
0,65.42024381,142.7267859,A5659,20/1/2017
0,68.12701632,155.4310065,A5660,20/1/2017
0,67.39904896,161.3873559,A5661,20/1/2017
0,68.30162208,168.7869387,A5662,20/1/2017
0,68.82143178,188.6918621,A5663,20/1/2017
0,64.1643366,139.6447002,A5664,20/1/2017
0,66.58673591,143.9984154,A5665,20/1/2017
0,68.19779554,172.3812749,A5666,20/1/2017
0,67.91058659,164.3952617,A5667,20/1/2017
0,69.37973489,177.7000437,A5668,20/1/2017
0,64.55621193,146.3358968,A5669,20/1/2017
0,64.9976098,123.8684292,A5670,20/1/2017
0,60.7325592,129.9316495,A5671,20/1/2017
0,66.66709852,161.0345294,A5672,20/1/2017
0,65.4259315,142.451122,A5673,20/1/2017
0,65.05632512,148.8057397,A5674,20/1/2017
0,66.24516585,165.6165561,A5675,20/1/2017
0,65.32867756,133.6936749,A5676,20/1/2017
0,63.76141993,117.5519873,A5677,20/1/2017
0,66.61571158,148.7079522,A5678,20/1/2017
0,64.7054369,146.8487122,A5679,20/1/2017
0,60.68084562,113.6420604,A5680,20/1/2017
0,63.78490948,140.4107411,A5681,20/1/2017
0,60.85835314,117.6964919,A5682,20/1/2017
0,64.85997324,140.784838,A5683,20/1/2017
0,65.80002802,151.5569464,A5684,20/1/2017
0,62.63300531,127.5366647,A5685,20/1/2017
0,63.38666031,114.5045608,A5686,20/1/2017
0,62.57349183,120.5834448,A5687,20/1/2017
0,70.66430035,162.2815552,A5688,20/1/2017
0,62.72134956,119.4865172,A5689,20/1/2017
0,67.39192596,167.4882265,A5690,20/1/2017
0,59.55964771,110.9182256,A5691,20/1/2017
0,63.68803988,130.3365491,A5692,20/1/2017
0,63.74143126,140.4540485,A5693,20/1/2017
0,66.21731487,143.0425668,A5694,20/1/2017
0,61.51138323,135.0515804,A5695,20/1/2017
0,62.78104805,135.6287906,A5696,20/1/2017
0,61.94552329,110.6571421,A5697,20/1/2017
0,66.2048299,137.1648794,A5698,20/1/2017
0,63.7848706,134.2283713,A5699,20/1/2017
0,63.12804299,136.5928005,A5700,20/1/2017
0,63.88944361,144.3759678,A5701,20/1/2017
0,66.83723037,152.9198208,A5702,20/1/2017
0,66.05547263,150.9956725,A5703,20/1/2017
0,64.26465798,162.8041223,A5704,20/1/2017
0,61.48963366,119.3303412,A5705,20/1/2017
0,66.83024309,165.352733,A5706,20/1/2017
0,60.10786148,122.3637894,A5707,20/1/2017
0,65.17710023,134.6712491,A5708,20/1/2017
0,62.45879162,136.0989153,A5709,20/1/2017
0,61.36405241,115.1757529,A5710,20/1/2017
0,63.62357422,137.9046333,A5711,20/1/2017
0,60.77205438,103.2745436,A5712,20/1/2017
0,64.54224989,162.4134633,A5713,20/1/2017
0,65.5981805,145.0804043,A5714,20/1/2017
0,67.51703806,169.3088934,A5715,20/1/2017
0,61.83143986,144.9127593,A5716,20/1/2017
0,57.65488503,98.87672255,A5717,20/1/2017
0,66.16293085,158.1723552,A5718,20/1/2017
0,65.6923234,174.794469,A5719,20/1/2017
0,58.64288882,91.13630366,A5720,20/1/2017
0,66.21507326,175.0809937,A5721,20/1/2017
0,59.00174196,102.4786647,A5722,20/1/2017
0,67.96526601,147.3040443,A5723,20/1/2017
0,68.25823685,165.8457794,A5724,20/1/2017
0,64.13259552,150.5182954,A5725,20/1/2017
0,65.05626827,141.1601005,A5726,20/1/2017
0,60.21339537,109.6628132,A5727,20/1/2017
0,61.12011643,123.5811647,A5728,20/1/2017
0,69.11929182,168.8644028,A5729,20/1/2017
0,66.73988258,152.9366234,A5730,20/1/2017
0,61.71226676,129.7771305,A5731,20/1/2017
0,66.1685183,172.006998,A5732,20/1/2017
0,56.07869973,94.48837405,A5733,20/1/2017
0,67.95981356,175.3534503,A5734,20/1/2017
0,63.34998793,139.223151,A5735,20/1/2017
0,61.45028217,100.8179962,A5736,20/1/2017
0,68.50544232,176.9049212,A5737,20/1/2017
0,61.46809964,122.8684986,A5738,20/1/2017
0,68.4697154,172.5773581,A5739,20/1/2017
0,65.40302573,146.9503887,A5740,20/1/2017
0,56.1089021,80.53125938,A5741,20/1/2017
0,67.46436937,175.8372595,A5742,20/1/2017
0,63.9165972,145.6242906,A5743,20/1/2017
0,64.80668583,138.4852177,A5744,20/1/2017
0,61.224458,130.5390508,A5745,20/1/2017
0,63.57207387,139.1897546,A5746,20/1/2017
0,58.50382088,102.1244607,A5747,20/1/2017
0,68.16015909,158.0961834,A5748,20/1/2017
0,63.75602373,148.8783229,A5749,20/1/2017
0,66.39968698,148.6331536,A5750,20/1/2017
0,59.56761985,130.1192456,A5751,20/1/2017
0,64.06072083,137.7986914,A5752,20/1/2017
0,61.82295632,151.621748,A5753,20/1/2017
0,67.76350432,154.0417587,A5754,20/1/2017
0,59.55076633,132.9883887,A5755,20/1/2017
0,62.66758012,124.0339778,A5756,20/1/2017
0,65.94178819,142.8396459,A5757,20/1/2017
0,60.78688352,133.2355384,A5758,20/1/2017
0,67.38247488,158.8175024,A5759,20/1/2017
0,62.81405346,114.3339155,A5760,20/1/2017
0,63.36655529,128.0372353,A5761,20/1/2017
0,67.3571662,163.6671832,A5762,20/1/2017
0,62.5657304,128.8711963,A5763,20/1/2017
0,63.07117096,141.2149778,A5764,20/1/2017
0,62.23463299,118.8527054,A5765,20/1/2017
0,60.67945691,120.952343,A5766,20/1/2017
0,62.1406892,117.2872341,A5767,20/1/2017
0,60.50332654,117.673179,A5768,20/1/2017
0,62.18398234,131.6591192,A5769,20/1/2017
0,64.48937563,141.9261221,A5770,20/1/2017
0,65.26841197,148.2010805,A5771,20/1/2017
0,66.78882199,152.4106989,A5772,20/1/2017
0,59.89139662,108.625579,A5773,20/1/2017
0,66.2065977,169.0897596,A5774,20/1/2017
0,67.90225224,150.7244488,A5775,20/1/2017
0,59.08666849,101.0371536,A5776,20/1/2017
0,69.12915563,164.8190829,A5777,20/1/2017
0,66.8118904,139.7864756,A5778,20/1/2017
0,64.15040274,144.985146,A5779,20/1/2017
0,63.26327461,137.3649025,A5780,20/1/2017
0,62.61769,138.0824823,A5781,20/1/2017
0,64.72560185,157.9718802,A5782,20/1/2017
0,63.4405158,140.1434272,A5783,20/1/2017
0,63.40291648,118.2716877,A5784,20/1/2017
0,64.29586199,120.1158208,A5785,20/1/2017
0,60.26615477,106.1382659,A5786,20/1/2017
0,64.92362456,122.4857953,A5787,20/1/2017
0,66.51734475,143.074198,A5788,20/1/2017
0,64.32892277,140.1812677,A5789,20/1/2017
0,65.34104083,148.7213997,A5790,20/1/2017
0,62.24220844,133.3245811,A5791,20/1/2017
0,60.62639435,128.6173807,A5792,20/1/2017
0,64.46942285,135.1939719,A5793,20/1/2017
0,66.41458399,150.9576996,A5794,20/1/2017
0,68.97499091,167.2199405,A5795,20/1/2017
0,61.98422986,117.6404541,A5796,20/1/2017
0,62.16084929,118.5123108,A5797,20/1/2017
0,61.41058971,139.8998183,A5798,20/1/2017
0,64.74714798,124.5466856,A5799,20/1/2017
0,63.84405984,140.0082381,A5800,20/1/2017
0,66.25825803,160.5300525,A5801,20/1/2017
0,64.60458117,151.0309724,A5802,20/1/2017
0,64.40979454,136.2450585,A5803,20/1/2017
0,67.824715,153.2695716,A5804,20/1/2017
0,63.73284708,144.7776575,A5805,20/1/2017
0,69.27197824,168.1817415,A5806,20/1/2017
0,67.64353866,145.907968,A5807,20/1/2017
0,60.56848369,110.4907184,A5808,20/1/2017
0,60.03728766,117.6058738,A5809,20/1/2017
0,59.62660455,107.4717324,A5810,20/1/2017
0,68.33344751,175.1345351,A5811,20/1/2017
0,65.6879083,158.8407203,A5812,20/1/2017
0,68.1679857,164.961352,A5813,20/1/2017
0,67.51839902,151.7643136,A5814,20/1/2017
0,63.46261983,126.6898454,A5815,20/1/2017
0,63.74303984,126.2939623,A5816,20/1/2017
0,67.07366076,160.459759,A5817,20/1/2017
0,62.69468206,126.6927143,A5818,20/1/2017
0,67.23465395,153.4265061,A5819,20/1/2017
0,62.80323341,126.0105657,A5820,20/1/2017
0,62.11751221,137.2821781,A5821,20/1/2017
0,57.80732285,107.7050259,A5822,20/1/2017
0,63.41385406,121.2008492,A5823,20/1/2017
0,62.38553415,137.5336705,A5824,20/1/2017
0,62.0501442,127.0510315,A5825,20/1/2017
0,63.77807936,149.8949514,A5826,20/1/2017
0,68.71741965,166.7999758,A5827,20/1/2017
0,65.07796828,148.7331537,A5828,20/1/2017
0,61.56060912,116.6267983,A5829,20/1/2017
0,61.71892388,121.6065086,A5830,20/1/2017
0,64.52160984,147.0250106,A5831,20/1/2017
